Curricular units 2nd sem (approved),gpa,Curricular units 1st sem (approved),Curricular units 1st sem (grade),Tuition fees up to date,Curricular units 2nd sem (evaluations),Curricular units 1st sem (evaluations),Application mode,Previous qualification (grade),age,scholarship_flag,sex_M,subject,Curricular units 1st sem (enrolled),Admission grade,target
0.4214078069555189,0.44009097282602777,-0.011082645351482154,0.3826185602397886,0.5476660999925176,-0.4233077221891054,0.4808466388252367,-0.1517289610543113,-0.10601276452760568,-0.35765525634609635,-0.4682494427153633,-0.710389208453699,0.13582908747075376,-0.46190301775885323,-0.43923891956368927,0
-0.2307543209447208,0.4098619259239496,0.31023763780459074,0.24149287602121552,0.5476660999925176,0.8135463673876244,-0.703798971595119,-0.1517289610543113,-1.7602358036904417,-0.35765525634609635,-0.4682494427153633,1.4076790414323654,0.13582908747075376,-0.46190301775885323,-1.9200430128937713,0
2.377894190656238,0.5426865264825844,1.916839053584955,0.561377760249981,0.5476660999925176,1.5556588211336622,2.850137859665948,1.915357894810636,-0.18478529020202644,-0.35765525634609635,-0.4682494427153633,1.4076790414323654,0.06539346755746221,2.531464523885615,0.14050985282497463,0
0.4214078069555189,0.6516943029039362,0.31023763780459074,0.5049274865625519,0.5476660999925176,0.07143391364158651,-0.22994072742697666,1.1114907841964898,-0.18478529020202644,1.3950864106039438,-0.4682494427153633,-0.710389208453699,0.18816666615632455,-0.03427908323821492,-0.4532087695007657,0
0.7474888709056388,1.1278017955792297,0.6315579209606635,1.3704983497697998,0.5476660999925176,-0.4233077221891054,-0.46686984951104776,-1.070434230327621,1.2331201719375473,-0.7621341025653363,-0.4682494427153633,-0.710389208453699,0.10550264000808655,-0.03427908323821492,0.5735752008743374,0
-0.2307543209447208,0.2755106055754417,-0.33240292850755504,0.17877035032907493,-1.8259300694595895,1.8030296390490081,0.954704882993379,1.1114907841964898,0.6029399665421812,2.0692178209693437,-0.4682494427153633,-0.710389208453699,0.13582908747075376,-0.46190301775885323,0.24528372735304646,1
0.09532674300539903,0.7310455516831517,-1.2963637779757735,-1.8283504925178558,0.5476660999925176,0.31880473155693245,-0.703798971595119,1.3411671015148172,-0.10601276452760568,-0.7621341025653363,-0.4682494427153633,-0.710389208453699,0.13582908747075376,-0.46190301775885323,-0.02712834641994068,0
-0.8829164488449605,0.1579531993888168,-0.6537232116636279,0.9000794023745564,0.5476660999925176,-0.4233077221891054,-0.22994072742697666,-0.1517289610543113,-0.7361929699229718,-0.7621341025653363,-0.4682494427153633,-0.710389208453699,0.48115927954564147,-0.03427908323821492,-0.16682684579070312,1
-1.2089975127950803,-1.605407884593752,-1.2963637779757735,-1.8283504925178558,-1.8259300694595895,0.5661755494722784,-1.8884445820154745,1.3411671015148172,-1.7602358036904417,0.5861287181654637,-0.4682494427153633,-0.710389208453699,0.48115927954564147,-0.03427908323821492,-1.3123545406309545,1
-1.2089975127950803,-1.605407884593752,-1.2963637779757735,-1.8283504925178558,0.5476660999925176,-1.9075326296811812,-1.8884445820154745,-1.070434230327621,0.05940953938867748,-0.49248153841917636,-0.4682494427153633,-0.710389208453699,0.0981655962671187,-0.03427908323821492,-0.6627565185569094,1
0.7474888709056388,0.9808550391684693,0.6315579209606635,0.9000794023745564,0.5476660999925176,-0.4233077221891054,-0.46686984951104776,-1.070434230327621,1.705755325984072,-0.7621341025653363,2.135613860426683,-0.710389208453699,0.44202837959381286,-0.03427908323821492,1.6562385709977463,0
0.7474888709056388,0.36367865977457015,0.6315579209606635,0.36693792928717234,0.5476660999925176,0.07143391364158651,-0.46686984951104776,-1.070434230327621,0.13030481249565662,-0.49248153841917636,2.135613860426683,-0.710389208453699,0.18034048616595882,-0.03427908323821492,0.231313877415971,0
0.4214078069555189,0.6869615245835875,-0.011082645351482154,0.1944509812816912,0.5476660999925176,-0.6706785401044514,0.006988394657094458,-1.070434230327621,0.6029399665421812,-0.7621341025653363,2.135613860426683,-0.710389208453699,0.13582908747075376,-0.46190301775885323,-0.15285699585362666,0
-0.5568353848948406,0.7751295787827159,-0.6537232116636279,0.9941631918536051,0.5476660999925176,-0.17593690427375946,0.24391751674116557,1.2837480221852353,-0.9725105469462342,0.8557812823116238,-0.4682494427153633,1.4076790414323654,0.12213327248761373,-0.03427908323821492,-0.8024550179276718,1
1.3996509988058785,1.1493539862138251,0.9528782041167364,0.7471932444711022,0.5476660999925176,0.31880473155693245,0.006988394657094458,-0.09430988172472943,0.3666223895189189,-0.7621341025653363,-0.4682494427153633,-0.710389208453699,0.30849418350819763,0.3933448512824234,0.014781203391288645,1
0.4214078069555189,0.7222287462632387,0.31023763780459074,0.8059956128955077,0.5476660999925176,-0.4233077221891054,0.006988394657094458,-1.070434230327621,-1.5239182266671796,-0.7621341025653363,-0.4682494427153633,1.4076790414323654,0.12213327248761373,-0.46190301775885323,-1.3333093155365687,0
-0.2307543209447208,0.33428930778707366,0.31023763780459074,0.3543934233960739,0.5476660999925176,0.31880473155693245,0.006988394657094458,-0.20914804038389315,-0.2635578158764472,-0.6273078204922563,-0.4682494427153633,1.4076790414323654,0.13582908747075376,-0.46190301775885323,0.07764552810813115,1
0.7474888709056388,0.8926869849693408,0.6315579209606635,0.6447091161080883,0.5476660999925176,0.07143391364158651,-0.22994072742697666,-1.070434230327621,-1.7602358036904417,-0.6273078204922563,2.135613860426683,1.4076790414323654,0.39164734590583344,-0.03427908323821492,-1.2215505160399591,0
1.0735699348557586,0.5254880302803145,0.9528782041167364,0.44552029297077717,0.5476660999925176,0.07143391364158651,0.006988394657094458,1.1114907841964898,-0.7361929699229718,0.1816498719462237,-0.4682494427153633,-0.710389208453699,0.30849418350819763,0.8209687858030618,0.9996556239551644,0
0.4214078069555189,0.6164270812242847,0.31023763780459074,0.3920269391876936,0.5476660999925176,-0.6706785401044514,-0.46686984951104776,-1.070434230327621,1.705755325984072,-0.7621341025653363,2.135613860426683,-0.710389208453699,0.39164734590583344,-0.46190301775885323,1.9705601945819617,0
-0.2307543209447208,0.5106254161853305,-0.33240292850755504,0.42966045497931293,0.5476660999925176,0.5661755494722784,0.954704882993379,-1.070434230327621,-0.4998753928997095,-0.6273078204922563,-0.4682494427153633,1.4076790414323654,0.12213327248761373,-0.46190301775885323,-0.27858564528731267,1
-1.2089975127950803,-1.605407884593752,-1.2963637779757735,-1.8283504925178558,0.5476660999925176,-1.9075326296811812,-0.46686984951104776,-1.070434230327621,0.6029399665421812,0.3164761540193037,-0.4682494427153633,-0.710389208453699,0.13582908747075376,-0.46190301775885323,0.1894043276047407,1
0.7474888709056388,0.6869615245835875,0.6315579209606635,0.5551055082452697,0.5476660999925176,-0.4233077221891054,0.006988394657094458,-0.1517289610543113,0.7604850178910227,-0.7621341025653363,2.135613860426683,-0.710389208453699,0.18816666615632455,-0.03427908323821492,1.0625199486720058,0
0.7474888709056388,0.43505279804845465,0.6315579209606635,0.30421540171335615,0.5476660999925176,0.31880473155693245,0.24391751674116557,-0.1517289610543113,0.051532286821235854,-0.7621341025653363,2.135613860426683,-0.710389208453699,0.18034048616595882,-0.03427908323821492,-0.47416354440637987,0
-1.2089975127950803,-1.605407884593752,-0.33240292850755504,0.17877035032907493,-1.8259300694595895,1.0609171853029704,0.24391751674116557,-0.1517289610543113,-0.7361929699229718,-0.7621341025653363,-0.4682494427153633,-0.710389208453699,-0.41836228309701934,-0.03427908323821492,-0.9281836673613578,1
0.09532674300539903,0.5106254161853305,-0.33240292850755504,0.36693792928717234,0.5476660999925176,-0.6706785401044514,-0.22994072742697666,-1.070434230327621,-0.8937380212718133,-0.6273078204922563,-0.4682494427153633,1.4076790414323654,0.39164734590583344,-0.46190301775885323,-0.2855705702558504,0
1.7257320627559982,0.706554425320798,1.2741984872728094,0.6805505596295509,0.5476660999925176,1.0609171853029704,1.19163400507745,1.2837480221852353,-0.9725105469462342,0.04682358987314368,-0.4682494427153633,1.4076790414323654,0.06539346755746221,1.2485927203237,0.11955507791935949,0
-0.2307543209447208,0.39306800999870567,0.31023763780459074,0.46729397077093227,0.5476660999925176,0.5661755494722784,1.19163400507745,-1.070434230327621,0.051532286821235854,-0.35765525634609635,-0.4682494427153633,-0.710389208453699,0.10550264000808655,-0.46190301775885323,-0.47416354440637987,0
-0.5568353848948406,0.24612125358794523,-0.011082645351482154,0.1944509812816912,0.5476660999925176,1.0609171853029704,1.6654922492455924,1.3985861808443991,-1.7602358036904417,-0.49248153841917636,-0.4682494427153633,1.4076790414323654,0.12751377123099017,-0.03427908323821492,-1.1517012663545778,1
0.4214078069555189,0.6869615245835875,0.31023763780459074,0.7307285813122687,0.5476660999925176,-0.17593690427375946,-0.703798971595119,-1.070434230327621,1.390665223286389,-0.49248153841917636,-0.4682494427153633,1.4076790414323654,0.13582908747075376,-0.46190301775885323,0.5665902759057997,0
-1.2089975127950803,-1.605407884593752,-1.2963637779757735,-1.8283504925178558,-1.8259300694595895,0.07143391364158651,0.954704882993379,1.1114907841964898,0.05940953938867748,0.7209550002385438,-0.4682494427153633,1.4076790414323654,0.10550264000808655,-0.46190301775885323,-0.4532087695007657,1
0.7474888709056388,0.8245036891342277,0.6315579209606635,0.7645987455247262,0.5476660999925176,0.5661755494722784,0.4808466388252367,-1.070434230327621,-0.2635578158764472,-0.6273078204922563,-0.4682494427153633,-0.710389208453699,0.30849418350819763,0.8209687858030618,0.09161537804520758,1
0.4214078069555189,0.7751295787827159,0.31023763780459074,0.6178280339374103,0.5476660999925176,0.31880473155693245,0.006988394657094458,-1.070434230327621,0.051532286821235854,-0.7621341025653363,2.135613860426683,-0.710389208453699,0.48115927954564147,-0.03427908323821492,-0.13190222094801252,0
0.7474888709056388,0.4224573619862021,0.6315579209606635,0.5237442444583617,0.5476660999925176,-0.4233077221891054,-0.46686984951104776,-1.070434230327621,-0.4998753928997095,-0.6273078204922563,-0.4682494427153633,-0.710389208453699,-0.41836228309701934,-0.03427908323821492,-0.5440127940917611,0
-1.2089975127950803,-1.605407884593752,-1.2963637779757735,-1.8283504925178558,-1.8259300694595895,-1.9075326296811812,-1.8884445820154745,-1.070434230327621,-1.4451457009927586,-0.7621341025653363,-0.4682494427153633,1.4076790414323654,-4.254657887124419,-2.600022690362045,-1.0189876919523533,1
-0.2307543209447208,0.21673190160044878,-0.33240292850755504,0.11604782275525873,0.5476660999925176,1.0609171853029704,1.19163400507745,-1.070434230327621,0.2090773381700774,-0.6273078204922563,-0.4682494427153633,-0.710389208453699,0.18034048616595882,-0.03427908323821492,-0.3833595198153845,0
0.4214078069555189,0.33428930778707366,0.6315579209606635,0.4027793728086349,0.5476660999925176,0.31880473155693245,0.4808466388252367,-1.070434230327621,0.13030481249565662,-0.7621341025653363,-0.4682494427153633,-0.710389208453699,0.18034048616595882,-0.03427908323821492,0.30814805206989,0
0.7474888709056388,0.7373432705959584,0.6315579209606635,0.31205571813050204,0.5476660999925176,0.31880473155693245,0.24391751674116557,-0.1517289610543113,-1.366373175318338,-0.35765525634609635,-0.4682494427153633,-0.710389208453699,0.18034048616595882,-0.03427908323821492,-0.7046660683681377,0
1.0735699348557586,0.37711379075140433,0.31023763780459074,0.8172856676329936,0.5476660999925176,0.31880473155693245,0.24391751674116557,-1.070434230327621,-0.4998753928997095,-0.6273078204922563,2.135613860426683,-0.710389208453699,0.30849418350819763,0.3933448512824234,-0.43923891956368927,0
0.7474888709056388,0.6869615245835875,0.6315579209606635,0.6178280339374103,0.5476660999925176,-0.17593690427375946,-0.46686984951104776,-1.070434230327621,0.6029399665421812,-0.6273078204922563,2.135613860426683,-0.710389208453699,0.44202837959381286,-0.03427908323821492,0.6504093755282583,0
-1.2089975127950803,-1.605407884593752,-1.2963637779757735,-1.8283504925178558,0.5476660999925176,0.07143391364158651,-1.4145863378473322,1.1114907841964898,0.6029399665421812,0.3164761540193037,-0.4682494427153633,-0.710389208453699,0.5486600819625459,-2.1723987558414066,1.9565903446448862,1
0.4214078069555189,0.2284876427481196,-0.011082645351482154,0.28853477076073986,0.5476660999925176,-0.17593690427375946,0.006988394657094458,-1.070434230327621,2.020845428681755,-0.49248153841917636,-0.4682494427153633,-0.710389208453699,0.13582908747075376,-0.46190301775885323,0.24528372735304646,0
0.7474888709056388,0.540014768172827,0.6315579209606635,0.6178280339374103,0.5476660999925176,-0.4233077221891054,-0.46686984951104776,-0.1517289610543113,0.7604850178910227,-0.7621341025653363,2.135613860426683,-0.710389208453699,0.0981655962671187,-0.03427908323821492,1.4257360470359894,0
0.4214078069555189,0.1579531993888168,0.31023763780459074,0.3543934233960739,-1.8259300694595895,0.31880473155693245,0.24391751674116557,1.3985861808443991,-2.5479610604346496,-0.22282897427301634,-0.4682494427153633,-0.710389208453699,0.0981655962671187,0.3933448512824234,-1.5149173647185605,1
0.4214078069555189,0.5458926378649818,0.6315579209606635,0.36693792928717234,0.5476660999925176,-0.4233077221891054,-0.46686984951104776,-1.070434230327621,-0.18478529020202644,-0.7621341025653363,-0.4682494427153633,-0.710389208453699,0.44202837959381286,-0.03427908323821492,-0.020143421451401963,0
0.7474888709056388,0.7457402267952195,0.6315579209606635,0.889625647151695,0.5476660999925176,-0.4233077221891054,0.7177757609093078,-1.070434230327621,1.4694377489608097,-0.7621341025653363,-0.4682494427153633,-0.710389208453699,0.12751377123099017,-0.03427908323821492,1.712117970746052,0
-0.8829164488449605,0.1579531993888168,-1.2963637779757735,-1.8283504925178558,0.5476660999925176,0.07143391364158651,0.24391751674116557,-1.070434230327621,-0.6574204442485511,-0.7621341025653363,2.135613860426683,-0.710389208453699,0.30849418350819763,0.3933448512824234,-0.6837112934625236,1
0.4214078069555189,0.4518467139736986,0.31023763780459074,0.5002232970885995,0.5476660999925176,-0.17593690427375946,0.006988394657094458,-1.070434230327621,-0.6574204442485511,-0.49248153841917636,2.135613860426683,1.4076790414323654,0.13582908747075376,-0.46190301775885323,-0.7605454681164435,0
0.09532674300539903,0.3783733348866379,-0.011082645351482154,0.31675990760445455,0.5476660999925176,-0.6706785401044514,-0.22994072742697666,-0.1517289610543113,-0.9725105469462342,-0.7621341025653363,-0.4682494427153633,-0.710389208453699,0.39164734590583344,-0.46190301775885323,-0.8932590425186672,0
-1.2089975127950803,-1.605407884593752,-1.2963637779757735,-1.8283504925178558,-1.8259300694595895,-0.4233077221891054,-0.46686984951104776,1.1114907841964898,-0.7361929699229718,3.282654359627064,-0.4682494427153633,-0.710389208453699,0.06539346755746221,-0.03427908323821492,-1.1517012663545778,1
-1.2089975127950803,-1.605407884593752,-1.2963637779757735,-1.8283504925178558,-1.8259300694595895,-1.4127909938504892,-1.1776572157632612,1.2837480221852353,-0.18478529020202644,-0.08800269219993632,-0.4682494427153633,1.4076790414323654,0.13582908747075376,-1.3171508868001298,-1.1656711162916544,1
-1.2089975127950803,-1.605407884593752,-1.2963637779757735,-1.8283504925178558,0.5476660999925176,-1.9075326296811812,-1.8884445820154745,-1.070434230327621,2.966115736774804,-0.7621341025653363,2.135613860426683,1.4076790414323654,-4.254657887124419,-2.600022690362045,2.3826707677257115,0
-1.2089975127950803,-1.605407884593752,-0.6537232116636279,0.3355766655002642,-1.8259300694595895,0.31880473155693245,1.6654922492455924,1.1114907841964898,-0.9725105469462342,1.6647389747501038,-0.4682494427153633,1.4076790414323654,0.30849418350819763,-0.03427908323821492,1.5724194713752897,1
1.3996509988058785,1.2313992592632053,0.9528782041167364,0.9968512993180024,0.5476660999925176,0.07143391364158651,-0.22994072742697666,-1.070434230327621,0.8392575435654436,-0.7621341025653363,-0.4682494427153633,-0.710389208453699,0.30849418350819763,0.3933448512824234,0.5176958011260336,0
-1.2089975127950803,-1.605407884593752,-1.2963637779757735,-1.8283504925178558,-1.8259300694595895,-1.9075326296811812,-0.703798971595119,-1.070434230327621,2.1783904800305964,-0.6273078204922563,-0.4682494427153633,-0.710389208453699,0.0981655962671187,-0.46190301775885323,1.7819672204314332,1
-0.2307543209447208,0.39306800999870567,0.6315579209606635,0.24149287602121552,0.5476660999925176,1.5556588211336622,0.4808466388252367,1.1114907841964898,-0.9725105469462342,1.6647389747501038,2.135613860426683,-0.710389208453699,0.18816666615632455,-0.03427908323821492,-2.1994400116352963,0
0.7474888709056388,0.8926869849693408,0.6315579209606635,0.7791145307248297,0.5476660999925176,-0.4233077221891054,-0.22994072742697666,-1.070434230327621,2.4934805827282798,-0.08800269219993632,2.135613860426683,-0.710389208453699,0.18034048616595882,-0.03427908323821492,1.5724194713752897,0
-1.2089975127950803,-1.605407884593752,-0.9750434948197008,1.1823307708117026,0.5476660999925176,-0.6706785401044514,-0.703798971595119,-0.09430988172472943,1.0755751205887059,-0.7621341025653363,-0.4682494427153633,1.4076790414323654,0.12213327248761373,-0.46190301775885323,0.4129219265979618,1
2.377894190656238,0.5587170816312114,3.52344046936532,0.6805505596295509,0.5476660999925176,1.3082880032183164,1.9024213713296634,1.3411671015148172,1.0519433628863788,0.1816498719462237,-0.4682494427153633,-0.710389208453699,-0.41836228309701934,4.241960261968168,1.3419169474135308,0
0.7474888709056388,0.36367865977457015,0.6315579209606635,0.711911823416459,0.5476660999925176,-0.4233077221891054,-0.46686984951104776,-1.070434230327621,0.05940953938867748,-0.35765525634609635,2.135613860426683,1.4076790414323654,0.0981655962671187,-0.03427908323821492,-1.0120027669838154,0
-0.2307543209447208,0.25871668965019773,-0.33240292850755504,0.49238298067145353,0.5476660999925176,0.31880473155693245,-0.22994072742697666,-0.1517289610543113,0.05940953938867748,-0.22282897427301634,2.135613860426683,1.4076790414323654,0.13582908747075376,-0.46190301775885323,-1.2215505160399591,0
-1.2089975127950803,-1.605407884593752,-1.2963637779757735,-1.8283504925178558,-1.8259300694595895,-0.4233077221891054,-0.22994072742697666,1.1114907841964898,0.05940953938867748,0.3164761540193037,2.135613860426683,-0.710389208453699,0.10550264000808655,-0.03427908323821492,-1.85019376320839,1
2.703975254606358,0.7383928901208661,2.559479619897101,0.6727102450940806,0.5476660999925176,1.5556588211336622,1.4285631271615211,1.2837480221852353,-2.5479610604346496,0.1816498719462237,-0.4682494427153633,-0.710389208453699,0.30849418350819763,3.3867123929268916,0.24528372735304646,0
0.7474888709056388,0.48543454406082553,0.6315579209606635,0.4767023497188373,0.5476660999925176,-0.17593690427375946,0.006988394657094458,-0.1517289610543113,0.051532286821235854,-0.7621341025653363,2.135613860426683,-0.710389208453699,0.18034048616595882,-0.03427908323821492,0.0636756781710557,0
-1.2089975127950803,-1.605407884593752,-1.2963637779757735,-1.8283504925178558,0.5476660999925176,-1.9075326296811812,-1.8884445820154745,-1.070434230327621,-0.6574204442485511,-0.6273078204922563,-0.4682494427153633,-0.710389208453699,-4.254657887124419,-2.600022690362045,-0.8792891925815908,1
-1.2089975127950803,-1.605407884593752,-1.2963637779757735,-1.8283504925178558,0.5476660999925176,-1.9075326296811812,-1.8884445820154745,-1.070434230327621,-1.2876006496439172,-0.35765525634609635,-0.4682494427153633,1.4076790414323654,-4.254657887124419,-2.600022690362045,-1.0748670917006589,1
1.3996509988058785,1.3173631121073557,0.9528782041167364,1.0317967076452244,0.5476660999925176,0.07143391364158651,-0.22994072742697666,-0.72591975435013,0.6029399665421812,3.6871332058463038,-0.4682494427153633,1.4076790414323654,0.30849418350819763,0.3933448512824234,0.9437762242068587,0
0.09532674300539903,0.5106254161853305,-0.011082645351482154,0.2038593602295962,0.5476660999925176,1.8030296390490081,1.19163400507745,-0.09430988172472943,0.3666223895189189,-0.49248153841917636,-0.4682494427153633,-0.710389208453699,-0.41836228309701934,-0.03427908323821492,-0.24366102044462207,0
-1.2089975127950803,-1.605407884593752,-1.2963637779757735,-1.8283504925178558,0.5476660999925176,-1.9075326296811812,-1.8884445820154745,-1.070434230327621,0.996802594914285,-0.7621341025653363,-0.4682494427153633,1.4076790414323654,-4.254657887124419,-2.600022690362045,1.684178270871899,0
0.7474888709056388,0.6281828223719554,0.31023763780459074,0.3920269391876936,0.5476660999925176,-0.4233077221891054,-0.22994072742697666,-0.1517289610543113,-0.4998753928997095,-0.7621341025653363,-0.4682494427153633,-0.710389208453699,0.0981655962671187,-0.03427908323821492,-0.5440127940917611,0
0.4214078069555189,0.5458926378649818,-0.33240292850755504,0.6805505596295509,0.5476660999925176,0.07143391364158651,0.954704882993379,1.1114907841964898,0.6029399665421812,3.552306923773224,-0.4682494427153633,-0.710389208453699,0.13582908747075376,-0.46190301775885323,-1.2913997657253404,0
0.7474888709056388,0.39306800999870567,0.6315579209606635,0.45654153714999096,0.5476660999925176,0.07143391364158651,-0.22994072742697666,-0.1517289610543113,-1.1300555982950757,-0.7621341025653363,2.135613860426683,1.4076790414323654,0.18816666615632455,-0.03427908323821492,-0.7395906932108283,0
-1.2089975127950803,-1.605407884593752,-1.2963637779757735,-1.8283504925178558,0.5476660999925176,-0.4233077221891054,-0.46686984951104776,1.1114907841964898,0.05940953938867748,0.8557812823116238,2.135613860426683,-0.710389208453699,0.06539346755746221,-0.03427908323821492,0.24528372735304646,0
