Tuition fees up to date,age,Application mode,scholarship_flag,sex_M,subject,Admission grade,Debtor,Previous qualification (grade),Mother's occupation,Previous qualification,Father's occupation,Mother's qualification,Father's qualification,Displaced,target
0.5337050456896776,-0.0873492911626421,-1.067043555140283,-0.4686269904356566,-0.7062239221125214,0.39165255806348626,-0.7026630453249428,-0.33315710634066537,-0.8970327359309316,-0.20967012039619282,-0.35705934565410846,-0.05359708895961534,1.1308602070264282,0.9718963819719779,1.0378222867207225,1
0.5337050456896776,-0.7589228464803948,-0.14638503344354503,2.133893310477818,-0.7062239221125214,0.3084993018657325,0.1905728363386309,-0.33315710634066537,0.2129009005180894,-0.04459625249121697,-0.35705934565410846,-0.05359708895961534,-0.02491096821571981,1.0379570511685858,-0.9635561047352028,0
0.5337050456896776,-0.6246081354168442,-0.14638503344354503,-0.4686269904356566,1.4159814878667782,0.1275186854353273,-0.2806618413893958,-0.33315710634066537,-0.18350396964227525,-0.2509385873724368,-0.35705934565410846,-0.13964717946418778,-0.02491096821571981,1.0379570511685858,-0.9635561047352028,0
0.5337050456896776,2.0616860858541664,1.11952043388947,-0.4686269904356566,1.4159814878667782,0.5486654712368919,0.9501750034226163,-0.33315710634066537,-2.561933190604463,-0.04459625249121697,-0.35705934565410846,-0.26872231522104645,1.1308602070264282,1.0379570511685858,-0.9635561047352028,0
0.5337050456896776,1.3901125305364137,1.11952043388947,-0.4686269904356566,1.4159814878667782,0.13583401105510268,0.9501750034226163,-0.33315710634066537,-0.18350396964227525,-0.2509385873724368,-0.35705934565410846,-0.13964717946418778,-0.02491096821571981,0.9718963819719779,-0.9635561047352028,0
0.5337050456896776,-0.6246081354168442,-0.14638503344354503,-0.4686269904356566,-0.7062239221125214,0.39165255806348626,-0.688596338527091,-0.33315710634066537,-0.7384707878667858,-0.2922070543486807,-0.35705934565410846,-0.39779745097790514,-1.0522631239865181,-1.4062877091059045,-0.9635561047352028,0
0.5337050456896776,-0.0873492911626421,-1.067043555140283,-0.4686269904356566,-0.7062239221125214,0.48116459267636236,-0.9769638278830488,-0.33315710634066537,-0.8177517618988587,-0.3334755213249247,-0.35705934565410846,-0.3547724057256189,-1.0522631239865181,-1.2741663707126887,1.0378222867207225,0
0.5337050456896776,-0.3559787132897432,-1.067043555140283,-0.4686269904356566,1.4159814878667782,0.13583401105510268,-0.7096963987238682,-0.33315710634066537,-0.8177517618988587,-0.2509385873724368,-0.35705934565410846,-0.22569726996876024,-1.1806821434578678,1.0379570511685858,-0.9635561047352028,0
0.5337050456896776,-0.7589228464803948,-0.14638503344354503,-0.4686269904356566,-0.7062239221125214,0.3084993018657325,0.1413393625461512,-0.33315710634066537,0.2921818745501623,-0.2509385873724368,-0.35705934565410846,-0.05359708895961534,-1.1806821434578678,-1.4062877091059045,1.0378222867207225,0
0.5337050456896776,-0.7589228464803948,-1.067043555140283,2.133893310477818,-0.7062239221125214,0.13583401105510268,2.518612811383067,-0.33315710634066537,3.5427018098651524,-0.2922070543486807,-0.35705934565410846,-0.05359708895961534,-1.1806821434578678,1.0379570511685858,-0.9635561047352028,0
0.5337050456896776,-0.6246081354168442,-1.067043555140283,-0.4686269904356566,-0.7062239221125214,0.3084993018657325,-0.2454950743947669,-0.33315710634066537,0.4507438226143082,-0.2922070543486807,-0.35705934565410846,-0.05359708895961534,-1.1806821434578678,1.0379570511685858,1.0378222867207225,0
0.5337050456896776,1.7930566637270653,1.11952043388947,2.133893310477818,1.4159814878667782,-0.4183579846628679,-1.3004980842336344,-0.33315710634066537,-0.9763137099630046,-0.04459625249121697,-0.35705934565410846,-0.13964717946418778,1.195069716762103,0.9718963819719779,-0.9635561047352028,0
0.5337050456896776,-0.3559787132897432,-1.067043555140283,-0.4686269904356566,1.4159814878667782,0.1275186854353273,0.8376413490398041,-0.33315710634066537,0.06226704985715038,-0.2509385873724368,-0.35705934565410846,-0.22569726996876024,-0.8596345947794933,-0.745681017139826,-0.9635561047352028,0
0.5337050456896776,-0.3559787132897432,-0.14638503344354503,-0.4686269904356566,-0.7062239221125214,0.13583401105510268,-0.44242896956468863,-0.33315710634066537,-0.10422299561020232,-0.2509385873724368,-0.35705934565410846,-0.22569726996876024,-1.1806821434578678,-0.21719566356696327,1.0378222867207225,0
0.5337050456896776,-0.3559787132897432,-0.14638503344354503,-0.4686269904356566,1.4159814878667782,0.13583401105510268,-1.933499890136955,-0.33315710634066537,-1.7691234502837339,-0.2509385873724368,-0.35705934565410846,-0.26872231522104645,-1.1806821434578678,-1.4062877091059045,-0.9635561047352028,0
0.5337050456896776,-0.3559787132897432,1.9250966403741157,-0.4686269904356566,1.4159814878667782,0.06539831168759361,0.1413393625461512,-0.33315710634066537,-0.18350396964227525,-0.04459625249121697,3.7249315712607123,-0.182672224716474,-1.1806821434578678,1.0379570511685858,-0.9635561047352028,0
0.5337050456896776,1.3901125305364137,1.11952043388947,-0.4686269904356566,-0.7062239221125214,0.1881716487795712,-0.4564956763625404,-0.33315710634066537,-0.18350396964227525,-0.2509385873724368,-0.35705934565410846,-0.13964717946418778,1.1308602070264282,0.9718963819719779,1.0378222867207225,0
0.5337050456896776,-0.7589228464803948,-1.067043555140283,-0.4686269904356566,-0.7062239221125214,0.1055075293829807,0.577407273279549,-0.33315710634066537,1.2435535629350374,-0.2509385873724368,-0.35705934565410846,-0.05359708895961534,1.195069716762103,-0.21719566356696327,1.0378222867207225,0
-1.8736941089019585,2.0616860858541664,1.11952043388947,-0.4686269904356566,-0.7062239221125214,0.13583401105510268,0.24683966353003794,-0.33315710634066537,0.609305770678454,-0.2509385873724368,-0.35705934565410846,-0.13964717946418778,1.195069716762103,0.9718963819719779,1.0378222867207225,1
0.5337050456896776,-0.7589228464803948,1.3496850643136544,-0.4686269904356566,-0.7062239221125214,0.13583401105510268,-0.027461119028068002,-0.33315710634066537,-0.10422299561020232,-0.3334755213249247,-0.35705934565410846,-0.05359708895961534,-1.0522631239865181,-0.21719566356696327,-0.9635561047352028,0
0.5337050456896776,-0.7589228464803948,-0.14638503344354503,-0.4686269904356566,-0.7062239221125214,0.48116459267636236,-0.16812818700658366,-0.33315710634066537,-0.7384707878667858,-0.3334755213249247,-0.35705934565410846,-0.3117473604733327,-1.0522631239865181,-1.4062877091059045,1.0378222867207225,1
-1.8736941089019585,0.5842242641551105,1.3496850643136544,-0.4686269904356566,-0.7062239221125214,0.48116459267636236,-1.3215981444304115,3.0015868818882803,-1.7691234502837339,-0.04459625249121697,-0.35705934565410846,-0.05359708895961534,1.1308602070264282,0.9718963819719779,-0.9635561047352028,1
0.5337050456896776,-0.49029342435329365,-1.067043555140283,-0.4686269904356566,-0.7062239221125214,0.09817047736553185,-0.6674962783303139,-0.33315710634066537,0.06226704985715038,-0.1271331864437049,-0.35705934565410846,-0.13964717946418778,-0.02491096821571981,-0.21719566356696327,-0.9635561047352028,1
0.5337050456896776,-0.7589228464803948,-1.067043555140283,2.133893310477818,-0.7062239221125214,0.44203364858330174,1.6675770501130454,-0.33315710634066537,1.719239407127475,-0.04459625249121697,-0.35705934565410846,-0.13964717946418778,1.1308602070264282,0.9718963819719779,-0.9635561047352028,0
0.5337050456896776,-0.49029342435329365,-1.067043555140283,2.133893310477818,-0.7062239221125214,0.18034545996095908,0.23277295673218718,-0.33315710634066537,0.13361992648601648,-0.2509385873724368,-0.35705934565410846,-0.05359708895961534,-1.1806821434578678,-0.21719566356696327,-0.9635561047352028,0
0.5337050456896776,-0.7589228464803948,-1.067043555140283,2.133893310477818,-0.7062239221125214,0.13583401105510268,-0.1540614802087319,-0.33315710634066537,0.609305770678454,-0.04459625249121697,-0.35705934565410846,-0.05359708895961534,-0.02491096821571981,-0.21719566356696327,1.0378222867207225,0
0.5337050456896776,0.8528536862822116,1.2921439067076084,-0.4686269904356566,1.4159814878667782,0.12213818062253146,-0.8081633463088296,-0.33315710634066537,-0.9763137099630046,-0.3334755213249247,-0.35705934565410846,-0.3547724057256189,-0.9238441045151682,-1.142045032319473,-0.9635561047352028,1
0.5337050456896776,-0.7589228464803948,-0.08884387583749889,-0.4686269904356566,-0.7062239221125214,0.3084993018657325,0.014739001365487298,-0.33315710634066537,0.37146284858223527,-0.2922070543486807,-0.35705934565410846,-0.26872231522104645,-1.0522631239865181,-1.4062877091059045,1.0378222867207225,1
0.5337050456896776,-0.7589228464803948,-1.067043555140283,-0.4686269904356566,1.4159814878667782,0.12213818062253146,-1.3426982046271887,-0.33315710634066537,-1.531280528187515,-0.3334755213249247,-0.35705934565410846,-0.13964717946418778,-0.9880536142508431,1.0379570511685858,1.0378222867207225,0
0.5337050456896776,-0.6246081354168442,-0.20392619104959114,-0.4686269904356566,1.4159814878667782,0.13583401105510268,0.07803918195581876,-0.33315710634066537,-0.2627849436743482,-0.2509385873724368,-0.35705934565410846,-0.05359708895961534,-0.02491096821571981,-0.21719566356696327,1.0378222867207225,1
0.5337050456896776,-0.6246081354168442,-1.067043555140283,2.133893310477818,1.4159814878667782,0.39165255806348626,-1.2301645502443765,-0.33315710634066537,-1.7691234502837339,-0.2509385873724368,-0.35705934565410846,-0.22569726996876024,-1.0522631239865181,-0.21719566356696327,-0.9635561047352028,0
0.5337050456896776,0.18128013096445897,1.11952043388947,-0.4686269904356566,-0.7062239221125214,0.3084993018657325,1.0064418306140235,-0.33315710634066537,-0.7384707878667858,-0.3747439883011687,-0.35705934565410846,-0.39779745097790514,-0.02491096821571981,-1.4062877091059045,-0.9635561047352028,0
0.5337050456896776,-0.7589228464803948,-1.067043555140283,2.133893310477818,-0.7062239221125214,0.39165255806348626,1.9840779530647057,-0.33315710634066537,1.719239407127475,-0.20967012039619282,-0.35705934565410846,-0.13964717946418778,-1.1806821434578678,-1.4062877091059045,-0.9635561047352028,0
0.5337050456896776,-0.6246081354168442,-1.067043555140283,-0.4686269904356566,1.4159814878667782,0.12213818062253146,-0.2806618413893958,-0.33315710634066537,-0.500627865770567,-0.2509385873724368,-0.35705934565410846,-0.22569726996876024,-0.474377536365444,-0.21719566356696327,1.0378222867207225,1
0.5337050456896776,0.31559484202800947,-1.067043555140283,-0.4686269904356566,-0.7062239221125214,0.13583401105510268,0.1905728363386309,-0.33315710634066537,0.609305770678454,-0.04459625249121697,-0.35705934565410846,-0.05359708895961534,-0.02491096821571981,1.0379570511685858,1.0378222867207225,1
0.5337050456896776,-0.7589228464803948,-0.14638503344354503,2.133893310477818,-0.7062239221125214,0.1881716487795712,1.0697420112043539,-0.33315710634066537,0.7678677187426,-0.20967012039619282,-0.35705934565410846,-0.26872231522104645,-0.02491096821571981,1.1040177203651935,-0.9635561047352028,0
0.5337050456896776,-0.7589228464803948,-0.14638503344354503,2.133893310477818,-0.7062239221125214,0.18034545996095908,-0.47759573655931753,-0.33315710634066537,0.05433895245394354,-0.2922070543486807,-0.35705934565410846,-0.05359708895961534,1.1308602070264282,0.9718963819719779,-0.9635561047352028,0
-1.8736941089019585,-0.7589228464803948,-0.14638503344354503,-0.4686269904356566,-0.7062239221125214,-0.4183579846628679,-0.9347637074894934,3.0015868818882803,-0.7384707878667858,-0.2922070543486807,-0.35705934565410846,-0.3117473604733327,-0.02491096821571981,0.9718963819719779,-0.9635561047352028,1
0.5337050456896776,-0.6246081354168442,-1.067043555140283,-0.4686269904356566,1.4159814878667782,0.39165255806348626,-0.2876951947883212,-0.33315710634066537,-0.8970327359309316,-0.3334755213249247,-0.35705934565410846,-0.09662213421190156,-1.0522631239865181,-0.21719566356696327,1.0378222867207225,0
0.5337050456896776,0.04696541990090843,1.2921439067076084,-0.4686269904356566,1.4159814878667782,0.06539831168759361,0.12023930234937305,-0.33315710634066537,-0.9763137099630046,-0.3334755213249247,3.426249309047433,-0.182672224716474,-1.0522631239865181,-1.4062877091059045,1.0378222867207225,0
0.5337050456896776,-0.3559787132897432,-1.067043555140283,-0.4686269904356566,-0.7062239221125214,0.1055075293829807,-0.47759573655931753,-0.33315710634066537,0.05433895245394354,-0.2509385873724368,-0.35705934565410846,-0.13964717946418778,-0.02491096821571981,-0.21719566356696327,1.0378222867207225,0
0.5337050456896776,-0.49029342435329365,1.4072262219197005,-0.4686269904356566,1.4159814878667782,0.1275186854353273,-1.1598310162551186,-0.33315710634066537,-1.7691234502837339,-0.3334755213249247,3.426249309047433,-0.3547724057256189,-1.0522631239865181,-1.208105701516081,1.0378222867207225,1
0.5337050456896776,-0.49029342435329365,-1.067043555140283,-0.4686269904356566,1.4159814878667782,0.13583401105510268,0.5703739198806236,-0.33315710634066537,1.4021155109991834,-0.04459625249121697,-0.35705934565410846,-0.05359708895961534,1.1308602070264282,0.9718963819719779,-0.9635561047352028,0
-1.8736941089019585,0.7185389752186611,1.11952043388947,-0.4686269904356566,1.4159814878667782,0.1055075293829807,-0.4564956763625404,-0.33315710634066537,0.06226704985715038,-0.2509385873724368,0.4394266869146371,-0.26872231522104645,-1.1806821434578678,-1.4062877091059045,1.0378222867207225,1
0.5337050456896776,-0.6246081354168442,-1.067043555140283,-0.4686269904356566,-0.7062239221125214,0.3084993018657325,0.09210588875367051,-0.33315710634066537,-0.2627849436743482,-0.04459625249121697,-0.35705934565410846,-0.13964717946418778,1.1308602070264282,-0.21719566356696327,1.0378222867207225,1
0.5337050456896776,-0.7589228464803948,-1.067043555140283,2.133893310477818,-0.7062239221125214,0.48116459267636236,-0.13296142001195477,-0.33315710634066537,0.05433895245394354,-0.04459625249121697,-0.35705934565410846,-0.13964717946418778,1.1308602070264282,0.9718963819719779,1.0378222867207225,0
0.5337050456896776,-0.6246081354168442,-1.067043555140283,-0.4686269904356566,-0.7062239221125214,-0.4183579846628679,-0.5479292705485754,-0.33315710634066537,-0.500627865770567,-0.20967012039619282,-0.35705934565410846,-0.22569726996876024,1.195069716762103,0.9718963819719779,-0.9635561047352028,0
-1.8736941089019585,-0.7589228464803948,-1.067043555140283,-0.4686269904356566,1.4159814878667782,-4.254657916186296,-1.0261973016755284,-0.33315710634066537,-1.451999554155442,-0.2922070543486807,-0.35705934565410846,-0.22569726996876024,-1.0522631239865181,0.44341102839911517,-0.9635561047352028,1
0.5337050456896776,-0.6246081354168442,-1.067043555140283,-0.4686269904356566,-0.7062239221125214,0.18034545996095908,-0.38616214237328256,-0.33315710634066537,0.2129009005180894,-0.20967012039619282,-0.35705934565410846,-0.13964717946418778,1.195069716762103,1.0379570511685858,-0.9635561047352028,0
0.5337050456896776,-0.7589228464803948,-1.067043555140283,-0.4686269904356566,-0.7062239221125214,0.18034545996095908,0.3101398441203704,3.0015868818882803,0.13361992648601648,-0.04459625249121697,-0.35705934565410846,-0.182672224716474,-1.1806821434578678,-1.4062877091059045,-0.9635561047352028,0
0.5337050456896776,-0.3559787132897432,-0.14638503344354503,-0.4686269904356566,-0.7062239221125214,0.18034545996095908,-0.7096963987238682,-0.33315710634066537,-1.3727185801233692,-0.1271331864437049,-0.35705934565410846,-0.09662213421190156,-0.02491096821571981,1.0379570511685858,1.0378222867207225,0
0.5337050456896776,-0.6246081354168442,-1.067043555140283,2.133893310477818,-0.7062239221125214,0.3084993018657325,-0.44242896956468863,-0.33315710634066537,-0.500627865770567,-0.20967012039619282,-0.35705934565410846,-0.01057204370732912,-0.474377536365444,-1.4062877091059045,-0.9635561047352028,0
0.5337050456896776,-0.6246081354168442,-1.067043555140283,2.133893310477818,-0.7062239221125214,0.44203364858330174,0.6547741606677342,-0.33315710634066537,0.609305770678454,-0.04459625249121697,-0.35705934565410846,-0.182672224716474,-0.02491096821571981,0.9718963819719779,1.0378222867207225,0
0.5337050456896776,0.31559484202800947,1.11952043388947,-0.4686269904356566,-0.7062239221125214,0.5486654712368919,1.9700112462668549,-0.33315710634066537,0.609305770678454,-0.04459625249121697,-0.35705934565410846,-0.09662213421190156,-1.1806821434578678,0.9718963819719779,-0.9635561047352028,1
0.5337050456896776,-0.49029342435329365,-1.067043555140283,-0.4686269904356566,-0.7062239221125214,0.13583401105510268,0.24683966353003794,-0.33315710634066537,2.036363303255767,-0.04459625249121697,-0.35705934565410846,-0.13964717946418778,-0.02491096821571981,0.9718963819719779,1.0378222867207225,0
0.5337050456896776,-0.7589228464803948,-0.14638503344354503,2.133893310477818,-0.7062239221125214,0.09817047736553185,1.4354763879484957,-0.33315710634066537,0.7678677187426,-0.2922070543486807,-0.35705934565410846,-0.22569726996876024,-1.1806821434578678,1.0379570511685858,1.0378222867207225,0
-1.8736941089019585,-0.22166400222619262,1.4072262219197005,-0.4686269904356566,-0.7062239221125214,0.09817047736553185,-1.5255653929992596,3.0015868818882803,-2.561933190604463,-0.2509385873724368,3.426249309047433,-0.182672224716474,-1.1806821434578678,1.0379570511685858,-0.9635561047352028,1
0.5337050456896776,-0.7589228464803948,-1.067043555140283,-0.4686269904356566,-0.7062239221125214,0.44203364858330174,-0.02042776562914162,-0.33315710634066537,-0.18350396964227525,-0.04459625249121697,-0.35705934565410846,-0.26872231522104645,-1.1806821434578678,-1.4062877091059045,1.0378222867207225,0
0.5337050456896776,-0.7589228464803948,-1.067043555140283,-0.4686269904356566,-0.7062239221125214,0.1275186854353273,1.7238438773044524,-0.33315710634066537,1.4813964850312562,-0.3334755213249247,-0.35705934565410846,-0.26872231522104645,-1.0522631239865181,-1.4062877091059045,1.0378222867207225,0
0.5337050456896776,-0.7589228464803948,-1.067043555140283,2.133893310477818,-0.7062239221125214,0.3084993018657325,-0.688596338527091,-0.33315710634066537,-0.6591898138347129,-0.04459625249121697,-0.35705934565410846,-0.09662213421190156,-1.1806821434578678,-0.21719566356696327,1.0378222867207225,1
0.5337050456896776,-0.49029342435329365,-1.067043555140283,2.133893310477818,1.4159814878667782,0.13583401105510268,-0.7659632259152753,-0.33315710634066537,-0.6591898138347129,-0.04459625249121697,-0.35705934565410846,-0.05359708895961534,1.195069716762103,1.0379570511685858,-0.9635561047352028,0
0.5337050456896776,-0.7589228464803948,-0.14638503344354503,-0.4686269904356566,-0.7062239221125214,0.39165255806348626,-0.8995969404948646,-0.33315710634066537,-0.9763137099630046,-0.2509385873724368,-0.35705934565410846,-0.22569726996876024,-1.1806821434578678,-0.5474990095500025,1.0378222867207225,0
-1.8736941089019585,3.270518485426121,1.11952043388947,-0.4686269904356566,-0.7062239221125214,0.06539831168759361,-1.1598310162551186,3.0015868818882803,-0.7384707878667858,-0.04459625249121697,-0.35705934565410846,-0.05359708895961534,1.1308602070264282,0.9718963819719779,-0.9635561047352028,1
-1.8736941089019585,-0.0873492911626421,1.2921439067076084,-0.4686269904356566,1.4159814878667782,0.13583401105510268,-1.1738977230529706,-0.33315710634066537,-0.18350396964227525,3.6695657753707396,-0.35705934565410846,3.818656983746145,0.9382316778194035,0.7737143743821544,1.0378222867207225,1
0.5337050456896776,-0.7589228464803948,-1.067043555140283,2.133893310477818,1.4159814878667782,-4.254657916186296,2.3990458036013274,-0.33315710634066537,2.987734991640642,-0.04459625249121697,-0.35705934565410846,-0.3547724057256189,1.195069716762103,-0.21719566356696327,1.0378222867207225,0
-1.8736941089019585,1.6587419526635148,1.11952043388947,-0.4686269904356566,1.4159814878667782,0.3084993018657325,1.5831768093259369,-0.33315710634066537,-0.9763137099630046,-0.3334755213249247,-0.35705934565410846,-0.3547724057256189,-1.0522631239865181,-1.2741663707126887,-0.9635561047352028,1
0.5337050456896776,-0.7589228464803948,-1.067043555140283,-0.4686269904356566,-0.7062239221125214,0.3084993018657325,0.5211404460881439,-0.33315710634066537,0.8471486927746729,-0.20967012039619282,-0.35705934565410846,-0.22569726996876024,1.195069716762103,1.0379570511685858,-0.9635561047352028,0
-1.8736941089019585,-0.6246081354168442,-1.067043555140283,-0.4686269904356566,-0.7062239221125214,0.09817047736553185,1.7941774112937103,-0.33315710634066537,2.1949252513199125,-0.3747439883011687,-0.35705934565410846,-0.05359708895961534,-1.0522631239865181,1.0379570511685858,1.0378222867207225,1
0.5337050456896776,1.6587419526635148,1.11952043388947,2.133893310477818,-0.7062239221125214,0.1881716487795712,-2.2148340260939863,-0.33315710634066537,-0.9763137099630046,-0.04459625249121697,-0.35705934565410846,-0.09662213421190156,1.1308602070264282,0.9718963819719779,-0.9635561047352028,0
0.5337050456896776,-0.0873492911626421,-1.067043555140283,2.133893310477818,-0.7062239221125214,0.18034545996095908,1.5831768093259369,-0.33315710634066537,2.5120491474482045,-0.04459625249121697,-0.35705934565410846,-0.05359708895961534,-0.02491096821571981,-0.21719566356696327,1.0378222867207225,0
0.5337050456896776,-0.7589228464803948,-0.08884387583749889,-0.4686269904356566,1.4159814878667782,0.12213818062253146,0.4156401451042572,-0.33315710634066537,1.0849916148708916,-0.1271331864437049,-0.35705934565410846,-0.13964717946418778,-1.1806821434578678,0.9718963819719779,1.0378222867207225,1
0.5337050456896776,0.18128013096445897,1.3496850643136544,-0.4686269904356566,-0.7062239221125214,-0.4183579846628679,1.3510761471613852,-0.33315710634066537,1.0612073226612688,-0.04459625249121697,-0.35705934565410846,-0.05359708895961534,1.1308602070264282,0.9718963819719779,1.0378222867207225,0
0.5337050456896776,-0.3559787132897432,-1.067043555140283,2.133893310477818,1.4159814878667782,0.09817047736553185,-1.019163948276603,-0.33315710634066537,0.06226704985715038,-0.2922070543486807,-0.35705934565410846,-0.3117473604733327,-1.1806821434578678,-0.21719566356696327,1.0378222867207225,0
0.5337050456896776,-0.22166400222619262,-0.14638503344354503,2.133893310477818,1.4159814878667782,0.13583401105510268,-1.2301645502443765,-0.33315710634066537,0.06226704985715038,-0.2509385873724368,-0.35705934565410846,-0.13964717946418778,1.195069716762103,1.0379570511685858,1.0378222867207225,0
-1.8736941089019585,0.31559484202800947,1.11952043388947,2.133893310477818,-0.7062239221125214,0.1055075293829807,-1.863166356147697,3.0015868818882803,0.06226704985715038,-0.04459625249121697,1.435034227625569,-0.05359708895961534,1.1308602070264282,0.9718963819719779,1.0378222867207225,1
0.5337050456896776,0.18128013096445897,1.2921439067076084,-0.4686269904356566,-0.7062239221125214,0.3084993018657325,0.24683966353003794,-0.33315710634066537,-2.561933190604463,-0.3334755213249247,-0.35705934565410846,-0.182672224716474,-1.0522631239865181,0.9718963819719779,1.0378222867207225,0
0.5337050456896776,-0.7589228464803948,-0.14638503344354503,2.133893310477818,-0.7062239221125214,0.18034545996095908,0.06397247515796799,-0.33315710634066537,0.05433895245394354,-0.1271331864437049,-0.35705934565410846,-0.05359708895961534,-1.1806821434578678,0.9718963819719779,1.0378222867207225,0
0.5337050456896776,-0.6246081354168442,-1.067043555140283,-0.4686269904356566,-0.7062239221125214,-4.254657916186296,-0.8855302336970128,-0.33315710634066537,-0.6591898138347129,4.660008982800595,-0.35705934565410846,3.9907571647552897,-1.1806821434578678,-0.21719566356696327,1.0378222867207225,1
0.5337050456896776,-0.3559787132897432,-1.067043555140283,-0.4686269904356566,1.4159814878667782,-4.254657916186296,-1.0824641288669354,-0.33315710634066537,-1.2934376060912962,-0.20967012039619282,-0.35705934565410846,-0.39779745097790514,1.195069716762103,-1.4062877091059045,-0.9635561047352028,1
0.5337050456896776,3.6734626186167727,-0.7217966095040064,-0.4686269904356566,1.4159814878667782,0.3084993018657325,0.9501750034226163,-0.33315710634066537,0.609305770678454,-0.04459625249121697,-0.15793783751192209,-0.13964717946418778,1.1308602070264282,1.0379570511685858,-0.9635561047352028,0
0.5337050456896776,-0.49029342435329365,-0.08884387583749889,-0.4686269904356566,-0.7062239221125214,-0.4183579846628679,-0.2454950743947669,3.0015868818882803,0.37146284858223527,-0.2509385873724368,-0.35705934565410846,-0.3117473604733327,-1.1806821434578678,-1.4062877091059045,-0.9635561047352028,0
0.5337050456896776,-0.7589228464803948,-1.067043555140283,-0.4686269904356566,1.4159814878667782,-4.254657916186296,1.695710463708749,-0.33315710634066537,1.0057106408388188,-0.003327785514973016,-0.35705934565410846,-0.22569726996876024,-1.1806821434578678,-0.21719566356696327,1.0378222867207225,0
0.5337050456896776,-0.7589228464803948,-0.14638503344354503,-0.4686269904356566,-0.7062239221125214,0.09817047736553185,-0.5479292705485754,-0.33315710634066537,-0.500627865770567,-0.04459625249121697,-0.35705934565410846,-0.13964717946418778,-0.02491096821571981,1.0379570511685858,-0.9635561047352028,0
0.5337050456896776,3.539147907553222,1.11952043388947,-0.4686269904356566,-0.7062239221125214,0.13583401105510268,-1.3004980842336344,-0.33315710634066537,0.609305770678454,-0.04459625249121697,-0.35705934565410846,-0.09662213421190156,1.1308602070264282,0.9718963819719779,-0.9635561047352028,0
0.5337050456896776,-0.7589228464803948,-0.14638503344354503,2.133893310477818,1.4159814878667782,0.1881716487795712,-0.7448631657184971,-0.33315710634066537,-1.1348756580271504,-0.2509385873724368,-0.35705934565410846,-0.26872231522104645,-0.02491096821571981,-1.4062877091059045,1.0378222867207225,0
